0.9127 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
34.6993 	EXP 	Device response: <KeyPress from None: t=34.58887633332051, value=up, duration=0.10837095836177468>
35.5980 	INFO 	Keyboard events cleared
35.5980 	EXP 	grating: autoDraw = True
35.6149 	EXP 	Fixation: autoDraw = False
35.8991 	EXP 	grating: autoDraw = False
36.4265 	DATA 	Keypress: up
36.4317 	EXP 	Device response: <KeyPress from None: t=36.42383279162459, value=up, duration=None>
36.4317 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
36.4481 	EXP 	Fixation: autoDraw = False
36.4481 	EXP 	grating: autoDraw = False
36.4481 	EXP 	grating: ori = np.float64(0.0)
36.4481 	EXP 	Fixation: autoDraw = True
36.5984 	EXP 	Device response: <KeyPress from None: t=36.42383279162459, value=up, duration=0.16431991674471647>
37.4323 	INFO 	Keyboard events cleared
37.4323 	EXP 	grating: autoDraw = True
37.4480 	EXP 	Fixation: autoDraw = False
37.7319 	EXP 	grating: autoDraw = False
37.7435 	DATA 	Keypress: up
37.7482 	EXP 	Device response: <KeyPress from None: t=37.73980441666208, value=up, duration=None>
37.7483 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
37.7650 	EXP 	Fixation: autoDraw = False
37.7650 	EXP 	grating: autoDraw = False
37.7650 	EXP 	grating: ori = np.float64(3.0)
37.7650 	EXP 	Fixation: autoDraw = True
37.8655 	EXP 	Device response: <KeyPress from None: t=37.73980441666208, value=up, duration=0.12430354161188006>
38.7492 	INFO 	Keyboard events cleared
38.7491 	EXP 	grating: autoDraw = True
38.7660 	EXP 	Fixation: autoDraw = False
39.0492 	EXP 	grating: autoDraw = False
39.2535 	DATA 	Keypress: up
39.2652 	EXP 	Device response: <KeyPress from None: t=39.250793666695245, value=up, duration=None>
39.2652 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
